engagement_id,customer_id,campaign_id,product_id,engagement_timestamp,campaign_type,channel,event_type,engagement_score,time_spent_seconds,conversion_flag,unsubscribe_flag
ENG0019241,CUST000150,CMP0023,PROD0029,23/5/2026 9:01,Product Launch,SMS,Sent,7,0,0,0
ENG0019242,CUST001855,CMP0046,PROD0071,21/2/2026 19:35,Promotion,Display Ad,Converted,94,119,1,0
ENG0019243,CUST000304,CMP0044,PROD0193,29/3/2025 23:42,Seasonal,Paid Social,Converted,93,74,1,0
ENG0019244,CUST000734,CMP0038,PROD0104,29/1/2024 10:33,Winback,SMS,Sent,9,0,0,0
ENG0019245,CUST001275,CMP0042,PROD0025,25/5/2025 11:28,Seasonal,SMS,Converted,100,26,1,0
ENG0019246,CUST000364,CMP0031,PROD0178,3/1/2026 3:38,Welcome,SMS,Sent,11,0,0,0
ENG0019247,CUST000722,CMP0019,PROD0184,12/3/2026 7:11,Loyalty,Push Notification,Opened,41,193,0,0
ENG0019248,CUST000203,CMP0004,PROD0081,26/9/2024 14:57,Product Launch,SMS,Clicked,68,140,0,0
ENG0019249,CUST001897,CMP0005,PROD0090,30/7/2025 21:55,Abandoned Cart,Display Ad,Clicked,61,54,0,0
ENG0019250,CUST000466,CMP0043,PROD0042,1/5/2026 7:24,Seasonal,SMS,Sent,16,0,0,0
ENG0019251,CUST000679,CMP0004,PROD0082,2/4/2024 13:39,Product Launch,SMS,Clicked,70,37,0,0
ENG0019252,CUST001449,CMP0043,PROD0053,13/6/2026 7:31,Seasonal,SMS,Clicked,62,149,0,0
ENG0019253,CUST000565,CMP0025,PROD0133,28/4/2025 0:22,Winback,SMS,Sent,0,0,0,0
ENG0019254,CUST001473,CMP0050,PROD0034,15/2/2024 15:23,Loyalty,Paid Social,Impression,7,0,0,0
ENG0019255,CUST000116,CMP0009,PROD0112,29/5/2026 15:40,Seasonal,Email,Clicked,71,185,0,0
ENG0019256,CUST001292,CMP0048,PROD0093,18/5/2026 1:01,Product Launch,Push Notification,Converted,100,58,1,0
ENG0019257,CUST000248,CMP0013,PROD0060,7/3/2025 22:20,Product Launch,SMS,Converted,100,217,1,0
ENG0019258,CUST000025,CMP0022,PROD0083,1/6/2026 10:21,Seasonal,Display Ad,Impression,8,0,0,0
ENG0019259,CUST000776,CMP0001,PROD0090,23/1/2024 9:53,Promotion,Email,Sent,0,0,0,0
ENG0019260,CUST001796,CMP0045,PROD0055,31/12/2025 23:22,Welcome,Push Notification,Opened,25,2,0,0
ENG0019261,CUST001086,CMP0045,PROD0049,17/7/2025 6:48,Welcome,Push Notification,Sent,0,0,0,0
ENG0019262,CUST001842,CMP0045,PROD0055,1/12/2024 5:53,Welcome,Push Notification,Clicked,66,118,0,0
ENG0019263,CUST001071,CMP0024,PROD0142,24/1/2026 3:12,Promotion,SMS,Sent,3,0,0,0
ENG0019264,CUST000826,CMP0047,PROD0033,15/7/2025 4:18,Winback,Email,Opened,44,110,0,0
ENG0019265,CUST000867,CMP0031,PROD0172,19/5/2024 17:30,Welcome,SMS,Sent,12,0,0,0
ENG0019266,CUST000937,CMP0034,PROD0078,30/9/2024 16:32,Seasonal,Email,Converted,91,54,1,0
ENG0019267,CUST001202,CMP0031,PROD0176,13/2/2025 4:51,Welcome,SMS,Clicked,70,146,0,0
ENG0019268,CUST001689,CMP0015,PROD0102,6/6/2025 4:07,Loyalty,SMS,Sent,0,0,0,0
ENG0019269,CUST001612,CMP0017,PROD0180,6/6/2024 14:50,Loyalty,Display Ad,Impression,5,0,0,0
ENG0019270,CUST001294,CMP0046,PROD0073,1/2/2026 0:18,Promotion,Display Ad,Impression,3,0,0,0
ENG0019271,CUST001796,CMP0036,PROD0164,20/5/2024 3:37,Product Launch,Push Notification,Sent,0,0,0,0
ENG0019272,CUST001791,CMP0031,PROD0163,11/8/2024 7:39,Welcome,SMS,Clicked,47,2,0,0
ENG0019273,CUST001663,CMP0029,PROD0110,27/11/2024 7:50,Product Launch,Email,Converted,100,91,1,0
ENG0019274,CUST000967,CMP0002,PROD0001,31/7/2025 15:56,Product Launch,SMS,Clicked,67,119,0,0
ENG0019275,CUST000679,CMP0005,PROD0085,29/11/2024 7:58,Abandoned Cart,Display Ad,Impression,0,0,0,0
ENG0019276,CUST001208,CMP0016,PROD0046,12/4/2025 9:23,Loyalty,Push Notification,Clicked,56,77,0,0
ENG0019277,CUST000193,CMP0010,PROD0121,8/6/2024 4:52,Seasonal,Display Ad,Impression,0,0,0,0
ENG0019278,CUST001462,CMP0047,PROD0024,7/9/2025 18:45,Winback,Email,Converted,100,90,1,0
ENG0019279,CUST001203,CMP0034,PROD0062,11/5/2025 16:18,Seasonal,Email,Clicked,61,114,0,0
ENG0019280,CUST001186,CMP0026,PROD0074,24/9/2024 20:34,Product Launch,Push Notification,Opened,38,173,0,0
ENG0019281,CUST000161,CMP0017,PROD0161,11/1/2024 16:37,Loyalty,Display Ad,Impression,0,0,0,0
ENG0019282,CUST000689,CMP0038,PROD0117,9/2/2024 13:59,Winback,SMS,Clicked,61,139,0,0
ENG0019283,CUST000980,CMP0030,PROD0052,19/1/2025 14:09,Product Launch,Push Notification,Sent,21,0,0,0
ENG0019284,CUST001463,CMP0013,PROD0060,6/10/2024 22:10,Product Launch,SMS,Sent,0,0,0,0
ENG0019285,CUST000032,CMP0050,PROD0028,13/3/2024 3:31,Loyalty,Paid Social,Clicked,62,2,0,0
ENG0019286,CUST001542,CMP0020,PROD0086,10/5/2025 7:41,Welcome,SMS,Sent,0,0,0,0
ENG0019287,CUST001043,CMP0001,PROD0092,30/12/2024 23:37,Promotion,Email,Sent,15,0,0,0
ENG0019288,CUST000422,CMP0046,PROD0067,14/9/2025 1:10,Promotion,Display Ad,Impression,16,0,0,0
ENG0019289,CUST001403,CMP0015,PROD0115,30/10/2025 0:51,Loyalty,SMS,Sent,9,0,0,0
ENG0019290,CUST000549,CMP0047,PROD0034,15/11/2025 19:12,Winback,Email,Sent,0,0,0,0
ENG0019291,CUST000942,CMP0021,PROD0094,29/4/2026 15:28,Winback,Paid Social,Clicked,62,139,0,0
ENG0019292,CUST000105,CMP0027,PROD0112,24/4/2025 3:32,Abandoned Cart,Paid Social,Impression,0,0,0,0
ENG0019293,CUST001617,CMP0026,PROD0067,24/2/2024 4:29,Product Launch,Push Notification,Sent,3,0,0,0
ENG0019294,CUST000639,CMP0016,PROD0057,10/7/2024 2:21,Loyalty,Push Notification,Clicked,69,153,0,0
ENG0019295,CUST000510,CMP0017,PROD0177,27/10/2025 15:24,Loyalty,Display Ad,Converted,97,88,1,0
ENG0019296,CUST001705,CMP0041,PROD0158,21/3/2026 14:50,Seasonal,Paid Social,Impression,0,0,0,0
ENG0019297,CUST001331,CMP0016,PROD0053,27/9/2024 14:38,Loyalty,Push Notification,Opened,33,170,0,0
ENG0019298,CUST001558,CMP0025,PROD0135,9/1/2025 23:44,Winback,SMS,Clicked,63,122,0,0
ENG0019299,CUST000106,CMP0043,PROD0051,23/10/2025 12:54,Seasonal,SMS,Sent,2,0,0,0
ENG0019300,CUST000324,CMP0004,PROD0086,23/6/2025 5:40,Product Launch,SMS,Sent,8,0,0,0
ENG0019301,CUST000810,CMP0034,PROD0080,12/1/2024 20:36,Seasonal,Email,Sent,12,0,0,0
ENG0019302,CUST000348,CMP0046,PROD0072,19/6/2026 0:57,Promotion,Display Ad,Impression,2,0,0,0
ENG0019303,CUST001178,CMP0041,PROD0152,24/7/2024 22:31,Seasonal,Paid Social,Impression,0,0,0,0
ENG0019304,CUST001547,CMP0029,PROD0113,1/10/2024 10:28,Product Launch,Email,Clicked,62,56,0,0
ENG0019305,CUST000047,CMP0029,PROD0103,9/2/2025 1:19,Product Launch,Email,Clicked,62,57,0,0
ENG0019306,CUST000959,CMP0050,PROD0035,17/12/2024 4:34,Loyalty,Paid Social,Impression,5,0,0,0
ENG0019307,CUST001927,CMP0043,PROD0047,9/11/2024 9:33,Seasonal,SMS,Sent,4,0,0,0
ENG0019308,CUST000641,CMP0035,PROD0096,4/5/2025 5:19,Seasonal,Paid Social,Impression,7,0,0,0
ENG0019309,CUST000435,CMP0015,PROD0107,25/5/2025 7:31,Loyalty,SMS,Sent,0,0,0,0
ENG0019310,CUST001607,CMP0010,PROD0123,21/11/2024 16:20,Seasonal,Display Ad,Impression,10,0,0,0
ENG0019311,CUST001808,CMP0005,PROD0099,23/4/2025 3:19,Abandoned Cart,Display Ad,Impression,0,0,0,0
ENG0019312,CUST000886,CMP0036,PROD0175,17/11/2024 13:17,Product Launch,Push Notification,Sent,14,0,0,0
ENG0019313,CUST001625,CMP0031,PROD0165,1/12/2024 9:51,Welcome,SMS,Converted,100,145,1,0
ENG0019314,CUST001552,CMP0001,PROD0083,29/5/2024 11:15,Promotion,Email,Sent,0,0,0,0
ENG0019315,CUST001351,CMP0028,PROD0029,29/11/2024 23:18,Seasonal,Email,Opened,22,145,0,0
ENG0019316,CUST000885,CMP0033,PROD0105,15/7/2024 4:56,Promotion,Email,Clicked,77,94,0,0
ENG0019317,CUST001268,CMP0004,PROD0089,12/10/2025 12:22,Product Launch,SMS,Sent,0,0,0,0
ENG0019318,CUST001782,CMP0004,PROD0100,8/5/2024 9:12,Product Launch,SMS,Sent,0,0,0,0
ENG0019319,CUST001835,CMP0013,PROD0052,31/8/2025 22:06,Product Launch,SMS,Sent,18,0,0,0
ENG0019320,CUST001053,CMP0032,PROD0008,26/10/2024 16:51,Promotion,Push Notification,Sent,0,0,0,0
ENG0019321,CUST000697,CMP0019,PROD0193,14/1/2025 18:24,Loyalty,Push Notification,Opened,30,48,0,0
ENG0019322,CUST000150,CMP0037,PROD0184,29/12/2025 23:45,Product Launch,Email,Sent,14,0,0,0
ENG0019323,CUST000863,CMP0047,PROD0034,30/1/2024 23:00,Winback,Email,Sent,0,0,0,0
ENG0019324,CUST000161,CMP0026,PROD0065,29/5/2024 4:52,Product Launch,Push Notification,Clicked,81,2,0,0
ENG0019325,CUST000168,CMP0006,PROD0078,20/1/2026 19:47,Abandoned Cart,Push Notification,Clicked,63,71,0,0
ENG0019326,CUST001382,CMP0021,PROD0091,27/3/2024 23:36,Winback,Paid Social,Impression,3,0,0,0
ENG0019327,CUST001600,CMP0029,PROD0116,17/2/2025 0:48,Product Launch,Email,Sent,8,0,0,0
ENG0019328,CUST001636,CMP0024,PROD0142,5/5/2025 14:36,Promotion,SMS,Sent,18,0,0,0
ENG0019329,CUST001134,CMP0036,PROD0161,15/2/2024 23:30,Product Launch,Push Notification,Converted,94,131,1,0
ENG0019330,CUST000876,CMP0003,PROD0052,20/2/2024 21:24,Promotion,Email,Unsubscribed,11,151,0,1
ENG0019331,CUST001927,CMP0049,PROD0112,30/8/2025 8:25,Product Launch,Display Ad,Clicked,61,85,0,0
ENG0019332,CUST000140,CMP0033,PROD0109,9/2/2025 3:05,Promotion,Email,Sent,7,0,0,0
ENG0019333,CUST000104,CMP0020,PROD0091,7/2/2026 10:47,Welcome,SMS,Clicked,60,75,0,0
ENG0019334,CUST001560,CMP0008,PROD0021,24/8/2024 14:31,Product Launch,Paid Social,Impression,18,0,0,0
ENG0019335,CUST001928,CMP0030,PROD0055,6/7/2024 7:49,Product Launch,Push Notification,Sent,0,0,0,0
ENG0019336,CUST001376,CMP0042,PROD0026,9/4/2025 15:12,Seasonal,SMS,Sent,4,0,0,0
ENG0019337,CUST000029,CMP0049,PROD0101,30/4/2025 7:11,Product Launch,Display Ad,Impression,3,0,0,0
ENG0019338,CUST001780,CMP0024,PROD0155,4/3/2024 3:34,Promotion,SMS,Sent,0,0,0,0
ENG0019339,CUST001375,CMP0010,PROD0124,29/3/2024 23:05,Seasonal,Display Ad,Converted,100,49,1,0
ENG0019340,CUST000283,CMP0037,PROD0188,25/3/2024 16:57,Product Launch,Email,Sent,8,0,0,0
ENG0019341,CUST001813,CMP0026,PROD0077,5/6/2024 5:24,Product Launch,Push Notification,Opened,31,115,0,0
ENG0019342,CUST001903,CMP0021,PROD0089,9/10/2025 2:21,Winback,Paid Social,Impression,3,0,0,0
ENG0019343,CUST001198,CMP0022,PROD0089,1/8/2024 4:54,Seasonal,Display Ad,Converted,100,20,1,0
ENG0019344,CUST000326,CMP0039,PROD0136,17/3/2026 12:06,Promotion,SMS,Sent,19,0,0,0
ENG0019345,CUST000750,CMP0025,PROD0131,25/4/2025 20:31,Winback,SMS,Sent,6,0,0,0
ENG0019346,CUST001798,CMP0019,PROD0181,2/3/2025 14:07,Loyalty,Push Notification,Clicked,72,202,0,0
ENG0019347,CUST001704,CMP0030,PROD0045,17/3/2026 9:30,Product Launch,Push Notification,Opened,33,118,0,0
ENG0019348,CUST000893,CMP0047,PROD0034,2/1/2025 13:57,Winback,Email,Opened,42,92,0,0
ENG0019349,CUST000145,CMP0048,PROD0091,17/5/2025 22:48,Product Launch,Push Notification,Clicked,69,31,0,0
ENG0019350,CUST001583,CMP0032,PROD0019,4/2/2025 21:29,Promotion,Push Notification,Sent,0,0,0,0
ENG0019351,CUST001967,CMP0036,PROD0169,12/3/2024 10:00,Product Launch,Push Notification,Converted,87,73,1,0
ENG0019352,CUST001205,CMP0007,PROD0021,5/3/2025 22:03,Promotion,Email,Sent,14,0,0,0
ENG0019353,CUST000295,CMP0039,PROD0131,5/1/2026 0:53,Promotion,SMS,Sent,6,0,0,0
ENG0019354,CUST001089,CMP0021,PROD0097,23/6/2026 6:58,Winback,Paid Social,Impression,3,0,0,0
ENG0019355,CUST000837,CMP0026,PROD0077,19/5/2026 0:47,Product Launch,Push Notification,Disabled,0,156,0,1
ENG0019356,CUST000290,CMP0021,PROD0089,25/7/2024 5:36,Winback,Paid Social,Impression,12,0,0,0
ENG0019357,CUST000288,CMP0008,PROD0037,17/4/2025 6:50,Product Launch,Paid Social,Impression,11,0,0,0
ENG0019358,CUST001435,CMP0049,PROD0114,24/2/2025 21:03,Product Launch,Display Ad,Clicked,56,106,0,0
ENG0019359,CUST001742,CMP0026,PROD0078,12/12/2025 20:57,Product Launch,Push Notification,Sent,6,0,0,0
ENG0019360,CUST000507,CMP0005,PROD0091,21/10/2025 12:55,Abandoned Cart,Display Ad,Impression,16,0,0,0
ENG0019361,CUST001405,CMP0011,PROD0132,4/11/2025 17:33,Abandoned Cart,Paid Social,Impression,2,0,0,0
ENG0019362,CUST000669,CMP0032,PROD0008,7/5/2024 22:01,Promotion,Push Notification,Sent,5,0,0,0
ENG0019363,CUST001441,CMP0047,PROD0027,2/7/2024 4:55,Winback,Email,Opened,38,108,0,0
ENG0019364,CUST001802,CMP0002,PROD0018,8/3/2026 23:37,Product Launch,SMS,Sent,2,0,0,0
ENG0019365,CUST001416,CMP0009,PROD0104,3/10/2024 7:32,Seasonal,Email,Converted,100,144,1,0
ENG0019366,CUST000745,CMP0036,PROD0171,17/2/2025 3:32,Product Launch,Push Notification,Sent,0,0,0,0
ENG0019367,CUST001022,CMP0048,PROD0095,18/5/2025 5:45,Product Launch,Push Notification,Sent,17,0,0,0
ENG0019368,CUST001187,CMP0011,PROD0129,27/9/2025 16:23,Abandoned Cart,Paid Social,Impression,8,0,0,0
ENG0019369,CUST000071,CMP0035,PROD0082,1/9/2024 3:20,Seasonal,Paid Social,Clicked,74,32,0,0
ENG0019370,CUST001136,CMP0013,PROD0045,16/11/2024 19:27,Product Launch,SMS,Sent,2,0,0,0
ENG0019371,CUST000303,CMP0007,PROD0035,20/3/2025 8:04,Promotion,Email,Opened,33,162,0,0
ENG0019372,CUST001170,CMP0040,PROD0154,6/7/2024 4:48,Promotion,Push Notification,Sent,15,0,0,0
ENG0019373,CUST000009,CMP0046,PROD0066,6/3/2024 5:39,Promotion,Display Ad,Converted,80,54,1,0
ENG0019374,CUST000717,CMP0045,PROD0048,16/10/2025 3:22,Welcome,Push Notification,Sent,26,0,0,0
ENG0019375,CUST001984,CMP0032,PROD0015,2/6/2025 6:39,Promotion,Push Notification,Clicked,59,13,0,0
ENG0019376,CUST001531,CMP0004,PROD0088,29/5/2026 19:11,Product Launch,SMS,Clicked,60,40,0,0
ENG0019377,CUST001181,CMP0027,PROD0120,14/12/2025 17:14,Abandoned Cart,Paid Social,Clicked,72,107,0,0
ENG0019378,CUST001320,CMP0047,PROD0026,22/4/2025 8:55,Winback,Email,Opened,36,28,0,0
ENG0019379,CUST000881,CMP0027,PROD0113,25/6/2025 20:10,Abandoned Cart,Paid Social,Converted,100,85,1,0
ENG0019380,CUST000504,CMP0034,PROD0074,10/2/2024 19:54,Seasonal,Email,Opened,27,58,0,0
ENG0019381,CUST001655,CMP0048,PROD0083,15/7/2024 8:49,Product Launch,Push Notification,Opened,38,2,0,0
ENG0019382,CUST000162,CMP0001,PROD0087,29/6/2025 6:06,Promotion,Email,Sent,11,0,0,0
ENG0019383,CUST000420,CMP0046,PROD0074,22/5/2025 11:14,Promotion,Display Ad,Impression,0,0,0,0
ENG0019384,CUST001610,CMP0034,PROD0079,18/10/2025 5:40,Seasonal,Email,Sent,0,0,0,0
ENG0019385,CUST001876,CMP0007,PROD0025,9/2/2026 0:39,Promotion,Email,Sent,5,0,0,0
ENG0019386,CUST000873,CMP0035,PROD0095,11/1/2025 11:29,Seasonal,Paid Social,Impression,0,0,0,0
ENG0019387,CUST001639,CMP0002,PROD0002,24/4/2024 7:54,Product Launch,SMS,Sent,16,0,0,0
ENG0019388,CUST000244,CMP0037,PROD0199,15/11/2024 14:56,Product Launch,Email,Clicked,75,87,0,0
ENG0019389,CUST000135,CMP0020,PROD0096,14/5/2026 17:04,Welcome,SMS,Sent,0,0,0,0
ENG0019390,CUST000245,CMP0044,PROD0182,26/5/2026 13:46,Seasonal,Paid Social,Converted,100,139,1,0
ENG0019391,CUST001410,CMP0042,PROD0029,18/7/2024 8:06,Seasonal,SMS,Clicked,53,183,0,0
ENG0019392,CUST000457,CMP0042,PROD0040,1/4/2026 17:09,Seasonal,SMS,Converted,100,110,1,0
ENG0019393,CUST001713,CMP0046,PROD0062,15/2/2025 1:34,Promotion,Display Ad,Impression,9,0,0,0
ENG0019394,CUST000179,CMP0001,PROD0084,6/4/2024 17:40,Promotion,Email,Sent,4,0,0,0
ENG0019395,CUST000167,CMP0037,PROD0184,6/2/2024 17:56,Product Launch,Email,Opened,39,58,0,0
ENG0019396,CUST000991,CMP0047,PROD0024,24/7/2024 1:49,Winback,Email,Clicked,73,76,0,0
ENG0019397,CUST001715,CMP0040,PROD0156,31/8/2025 19:24,Promotion,Push Notification,Sent,14,0,0,0
ENG0019398,CUST000787,CMP0047,PROD0024,10/2/2026 8:52,Winback,Email,Opened,31,176,0,0
ENG0019399,CUST000775,CMP0040,PROD0151,31/12/2025 11:27,Promotion,Push Notification,Disabled,5,117,0,1
ENG0019400,CUST000511,CMP0032,PROD0015,8/8/2025 9:13,Promotion,Push Notification,Opened,33,77,0,0
ENG0019401,CUST000541,CMP0046,PROD0072,20/4/2026 10:59,Promotion,Display Ad,Impression,0,0,0,0
ENG0019402,CUST001057,CMP0036,PROD0163,19/9/2025 11:43,Product Launch,Push Notification,Sent,0,0,0,0
ENG0019403,CUST001083,CMP0008,PROD0022,28/5/2024 11:20,Product Launch,Paid Social,Impression,0,0,0,0
ENG0019404,CUST001484,CMP0031,PROD0179,20/3/2025 18:52,Welcome,SMS,Sent,14,0,0,0
ENG0019405,CUST001748,CMP0001,PROD0088,9/10/2024 22:20,Promotion,Email,Converted,100,76,1,0
ENG0019406,CUST000601,CMP0017,PROD0175,8/9/2024 0:34,Loyalty,Display Ad,Impression,2,0,0,0
ENG0019407,CUST001120,CMP0029,PROD0109,6/5/2026 14:37,Product Launch,Email,Sent,7,0,0,0
ENG0019408,CUST001195,CMP0020,PROD0096,19/2/2025 10:04,Welcome,SMS,Sent,0,0,0,0
ENG0019409,CUST001590,CMP0014,PROD0066,16/6/2026 23:10,Abandoned Cart,Display Ad,Impression,2,0,0,0
ENG0019410,CUST000669,CMP0016,PROD0052,4/9/2024 23:21,Loyalty,Push Notification,Sent,2,0,0,0
ENG0019411,CUST001154,CMP0032,PROD0018,26/1/2025 19:10,Promotion,Push Notification,Opened,42,135,0,0
ENG0019412,CUST001911,CMP0036,PROD0172,1/5/2025 15:10,Product Launch,Push Notification,Opened,44,59,0,0
ENG0019413,CUST000163,CMP0023,PROD0036,12/2/2024 20:32,Product Launch,SMS,Sent,9,0,0,0
ENG0019414,CUST000887,CMP0026,PROD0061,31/10/2024 10:22,Product Launch,Push Notification,Opened,29,100,0,0
ENG0019415,CUST001312,CMP0006,PROD0062,19/8/2024 17:57,Abandoned Cart,Push Notification,Opened,33,207,0,0
ENG0019416,CUST001697,CMP0030,PROD0059,13/10/2024 20:19,Product Launch,Push Notification,Clicked,56,30,0,0
ENG0019417,CUST001498,CMP0007,PROD0021,6/1/2025 17:33,Promotion,Email,Opened,34,130,0,0
ENG0019418,CUST001056,CMP0044,PROD0190,22/6/2025 5:25,Seasonal,Paid Social,Clicked,58,97,0,0
ENG0019419,CUST001553,CMP0041,PROD0144,26/8/2024 10:35,Seasonal,Paid Social,Clicked,69,33,0,0
ENG0019420,CUST001224,CMP0040,PROD0160,30/5/2024 5:57,Promotion,Push Notification,Sent,0,0,0,0
ENG0019421,CUST001450,CMP0002,PROD0016,6/6/2024 17:38,Product Launch,SMS,Sent,8,0,0,0
ENG0019422,CUST001295,CMP0031,PROD0177,5/5/2025 11:39,Welcome,SMS,Sent,0,0,0,0
ENG0019423,CUST000717,CMP0003,PROD0041,20/4/2025 10:33,Promotion,Email,Sent,17,0,0,0
ENG0019424,CUST001419,CMP0012,PROD0137,7/6/2025 10:40,Promotion,Paid Social,Impression,0,0,0,0
ENG0019425,CUST000861,CMP0030,PROD0057,27/5/2025 23:18,Product Launch,Push Notification,Sent,20,0,0,0
ENG0019426,CUST001492,CMP0007,PROD0040,12/2/2024 13:57,Promotion,Email,Clicked,66,105,0,0
ENG0019427,CUST000621,CMP0009,PROD0111,23/8/2024 20:59,Seasonal,Email,Clicked,65,29,0,0
ENG0019428,CUST001647,CMP0002,PROD0016,21/9/2024 5:15,Product Launch,SMS,Converted,100,163,1,0
ENG0019429,CUST001736,CMP0042,PROD0034,20/12/2025 16:45,Seasonal,SMS,Sent,2,0,0,0
ENG0019430,CUST001602,CMP0001,PROD0087,8/7/2024 2:58,Promotion,Email,Sent,0,0,0,0
ENG0019431,CUST000517,CMP0025,PROD0122,31/1/2025 16:22,Winback,SMS,Sent,1,0,0,0
ENG0019432,CUST001158,CMP0036,PROD0166,11/1/2026 9:35,Product Launch,Push Notification,Clicked,65,145,0,0
ENG0019433,CUST000810,CMP0032,PROD0007,10/7/2025 10:19,Promotion,Push Notification,Disabled,0,20,0,1
ENG0019434,CUST000473,CMP0023,PROD0032,11/11/2024 4:31,Product Launch,SMS,Sent,0,0,0,0
ENG0019435,CUST001928,CMP0028,PROD0032,8/9/2024 18:17,Seasonal,Email,Converted,100,42,1,0
ENG0019436,CUST000953,CMP0020,PROD0093,3/9/2024 11:25,Welcome,SMS,Sent,8,0,0,0
ENG0019437,CUST001642,CMP0042,PROD0021,6/2/2025 4:00,Seasonal,SMS,Sent,25,0,0,0
ENG0019438,CUST000525,CMP0047,PROD0040,14/5/2025 3:33,Winback,Email,Converted,98,2,1,0
ENG0019439,CUST000645,CMP0019,PROD0190,20/10/2025 10:50,Loyalty,Push Notification,Sent,0,0,0,0
ENG0019440,CUST000450,CMP0022,PROD0085,3/1/2025 6:33,Seasonal,Display Ad,Impression,4,0,0,0
ENG0019441,CUST000123,CMP0037,PROD0185,1/2/2024 14:44,Product Launch,Email,Clicked,51,2,0,0
ENG0019442,CUST000172,CMP0045,PROD0058,12/2/2024 6:47,Welcome,Push Notification,Sent,14,0,0,0
ENG0019443,CUST000666,CMP0037,PROD0188,1/4/2024 6:35,Product Launch,Email,Sent,2,0,0,0
ENG0019444,CUST000712,CMP0002,PROD0016,8/2/2026 6:13,Product Launch,SMS,Converted,91,18,1,0
ENG0019445,CUST000230,CMP0009,PROD0117,3/12/2024 8:57,Seasonal,Email,Converted,97,89,1,0
ENG0019446,CUST001113,CMP0006,PROD0076,1/12/2025 11:46,Abandoned Cart,Push Notification,Sent,0,0,0,0
ENG0019447,CUST001291,CMP0005,PROD0100,7/8/2025 2:06,Abandoned Cart,Display Ad,Impression,0,0,0,0
ENG0019448,CUST001879,CMP0041,PROD0156,1/8/2024 20:13,Seasonal,Paid Social,Impression,0,0,0,0
ENG0019449,CUST000279,CMP0048,PROD0096,19/2/2026 6:18,Product Launch,Push Notification,Opened,41,79,0,0
ENG0019450,CUST000498,CMP0028,PROD0039,6/7/2025 12:25,Seasonal,Email,Sent,7,0,0,0
ENG0019451,CUST000272,CMP0011,PROD0121,15/6/2025 1:57,Abandoned Cart,Paid Social,Impression,8,0,0,0
ENG0019452,CUST000790,CMP0010,PROD0139,13/3/2025 18:22,Seasonal,Display Ad,Impression,1,0,0,0
ENG0019453,CUST001229,CMP0013,PROD0058,23/3/2026 6:01,Product Launch,SMS,Sent,2,0,0,0
ENG0019454,CUST000045,CMP0040,PROD0146,23/1/2025 15:14,Promotion,Push Notification,Opened,46,4,0,0
ENG0019455,CUST000754,CMP0022,PROD0086,19/6/2025 14:28,Seasonal,Display Ad,Impression,20,0,0,0
ENG0019456,CUST001663,CMP0035,PROD0091,22/4/2025 21:39,Seasonal,Paid Social,Impression,0,0,0,0
ENG0019457,CUST000288,CMP0027,PROD0110,17/1/2024 0:40,Abandoned Cart,Paid Social,Impression,2,0,0,0
ENG0019458,CUST001092,CMP0021,PROD0096,15/2/2024 11:57,Winback,Paid Social,Impression,6,0,0,0
ENG0019459,CUST001565,CMP0012,PROD0130,17/6/2025 11:33,Promotion,Paid Social,Impression,16,0,0,0
ENG0019460,CUST000014,CMP0038,PROD0109,29/3/2024 4:56,Winback,SMS,Sent,0,0,0,0
ENG0019461,CUST000842,CMP0005,PROD0081,29/12/2025 6:16,Abandoned Cart,Display Ad,Clicked,64,18,0,0
ENG0019462,CUST001056,CMP0033,PROD0103,22/6/2024 8:35,Promotion,Email,Opened,32,76,0,0
ENG0019463,CUST001268,CMP0018,PROD0179,20/10/2025 22:06,Promotion,Email,Clicked,72,32,0,0
ENG0019464,CUST001877,CMP0005,PROD0081,29/10/2024 10:05,Abandoned Cart,Display Ad,Clicked,63,94,0,0
ENG0019465,CUST000677,CMP0043,PROD0041,21/3/2025 7:29,Seasonal,SMS,Sent,8,0,0,0
ENG0019466,CUST001194,CMP0021,PROD0083,22/6/2025 14:13,Winback,Paid Social,Converted,86,69,1,0
ENG0019467,CUST001086,CMP0032,PROD0007,28/1/2026 16:10,Promotion,Push Notification,Sent,0,0,0,0
ENG0019468,CUST000648,CMP0008,PROD0032,18/11/2024 22:43,Product Launch,Paid Social,Impression,0,0,0,0
ENG0019469,CUST000754,CMP0005,PROD0087,27/1/2025 2:20,Abandoned Cart,Display Ad,Clicked,59,36,0,0
ENG0019470,CUST000851,CMP0022,PROD0091,11/2/2024 19:39,Seasonal,Display Ad,Impression,0,0,0,0
ENG0019471,CUST000325,CMP0037,PROD0182,6/2/2024 16:51,Product Launch,Email,Opened,41,71,0,0
ENG0019472,CUST001259,CMP0036,PROD0166,30/5/2024 6:28,Product Launch,Push Notification,Clicked,56,3,0,0
ENG0019473,CUST001430,CMP0015,PROD0115,20/9/2025 6:27,Loyalty,SMS,Clicked,55,151,0,0
ENG0019474,CUST001281,CMP0036,PROD0171,12/5/2024 8:06,Product Launch,Push Notification,Sent,0,0,0,0
ENG0019475,CUST001067,CMP0011,PROD0128,28/8/2025 17:18,Abandoned Cart,Paid Social,Impression,9,0,0,0
ENG0019476,CUST001247,CMP0007,PROD0033,21/3/2024 12:56,Promotion,Email,Sent,4,0,0,0
